county,year,group,value
Bacon,2018,Selected Races Total,34.48275862068966
Bacon,2019,Selected Races Total,25.71428571428571
Bacon,2020,Selected Races Total,28.000000000000004
Bacon,2021,Selected Races Total,27.536231884057973
Bacon,2022,Selected Races Total,26.027397260273972
Bacon,2023,Selected Races Total,18.085106382978726
Bacon,2024,Selected Races Total,24.719101123595504
Baker,2018,All Races,38.095238095238095
Baker,2019,All Races,33.33333333333333
Baker,2020,All Races,35.714285714285715
Baker,2021,All Races,40
Baker,2022,All Races,-5
Baker,2023,All Races,33.33333333333333
Baker,2024,All Races,-5
Baker,2018,White,-5
Baker,2019,White,-5
Baker,2020,White,83.33333333333334
Baker,2021,White,-5
Baker,2022,White,-5
Baker,2023,White,-5
Baker,2024,White,0
Baker,2018,Black or African-American,-5
Baker,2019,Black or African-American,-5
Baker,2020,Black or African-American,0
Baker,2021,Black or African-American,45.45454545454545
Baker,2022,Black or African-American,0
Baker,2023,Black or African-American,-5
Baker,2024,Black or African-American,-5
Baker,2018,Selected Races Total,40
Baker,2019,Selected Races Total,33.33333333333333
Baker,2020,Selected Races Total,35.714285714285715
Baker,2021,Selected Races Total,40
Baker,2022,Selected Races Total,-5
Baker,2023,Selected Races Total,33.33333333333333
Baker,2024,Selected Races Total,-5
Baldwin,2018,All Races,19.172932330827066
Baldwin,2019,All Races,24.892703862660944
Baldwin,2020,All Races,28.991596638655466
Baldwin,2021,All Races,24.347826086956523
Baldwin,2022,All Races,29.43722943722944
Baldwin,2023,All Races,26.10619469026549
Baldwin,2024,All Races,23.949579831932773
Baldwin,2018,White,14.634146341463413
Baldwin,2019,White,22.22222222222222
Baldwin,2020,White,39.795918367346935
Baldwin,2021,White,27
Baldwin,2022,White,30.76923076923077
Baldwin,2023,White,22.47191011235955
Baldwin,2024,White,27.083333333333332
Baldwin,2018,Black or African-American,23.357664233576642
Baldwin,2019,Black or African-American,26.548672566371685
Baldwin,2020,Black or African-American,20.30075187969925
Baldwin,2021,Black or African-American,24.166666666666668
Baldwin,2022,Black or African-American,28.225806451612907
Baldwin,2023,Black or African-American,30.081300813008134
Baldwin,2024,Black or African-American,20.76923076923077
Baldwin,2018,Selected Races Total,19.230769230769234
Baldwin,2019,Selected Races Total,24.43438914027149
Baldwin,2020,Selected Races Total,28.57142857142857
Baldwin,2021,Selected Races Total,25.454545454545453
Baldwin,2022,Selected Races Total,29.385964912280706
Baldwin,2023,Selected Races Total,26.88679245283019
Baldwin,2024,Selected Races Total,23.451327433628318
Banks,2018,All Races,29.629629629629626
Banks,2019,All Races,28.205128205128204
Banks,2020,All Races,29.906542056074763
Banks,2021,All Races,18.045112781954884
Banks,2022,All Races,25.196850393700785
Banks,2023,All Races,27.586206896551722
Banks,2024,All Races,24.161073825503358
Banks,2018,White,28.000000000000004
Banks,2019,White,29.464285714285715
Banks,2020,White,29.523809523809526
Banks,2021,White,18.11023622047244
Banks,2022,White,24.561403508771928
Banks,2023,White,26.42857142857143
Banks,2024,White,23.076923076923077
Banks,2018,Black or African-American,-5
Banks,2019,Black or African-American,0
Banks,2020,Black or African-American,-5
Banks,2021,Black or African-American,0
Banks,2022,Black or African-American,-5
Banks,2023,Black or African-American,-5
Banks,2024,Black or African-American,-5
Banks,2018,Selected Races Total,28.46153846153846
Banks,2019,Selected Races Total,28.448275862068968
Banks,2020,Selected Races Total,30.18867924528302
Banks,2021,Selected Races Total,18.11023622047244
Banks,2022,Selected Races Total,25.423728813559322
Banks,2023,Selected Races Total,27.27272727272727
Banks,2024,Selected Races Total,23.28767123287671
Barrow,2018,All Races,26.916802610114193
Barrow,2019,All Races,21.69657422512235
Barrow,2020,All Races,21.333333333333336
Barrow,2021,All Races,21.50537634408602
Barrow,2022,All Races,26.067073170731707
Barrow,2023,All Races,24.594992636229748
Barrow,2024,All Races,25.119236883942765
Barrow,2018,White,26.464646464646464
Barrow,2019,White,22.15686274509804
Barrow,2020,White,20
Barrow,2021,White,21.74721189591078
Barrow,2022,White,27.364185110663986
Barrow,2023,White,24.861878453038674
Barrow,2024,White,24.173553719008265
Barrow,2018,Black or African-American,26.76056338028169
Barrow,2019,Black or African-American,13.793103448275861
Barrow,2020,Black or African-American,27.027027027027028
