county,year,value
Fulton,2024,24.503445480340496
Gilmer,2018,28.037383177570092
Gilmer,2019,21.105527638190953
Gilmer,2020,26.737967914438503
Gilmer,2021,30.409356725146196
Gilmer,2022,25.380710659898476
Gilmer,2023,23.28767123287671
Gilmer,2024,26.732673267326735
Glascock,2018,35
Glascock,2019,50
Glascock,2020,-5
Glascock,2021,40
Glascock,2022,-5
Glascock,2023,20
Glascock,2024,-5
Glynn,2018,29.327902240325866
Glynn,2019,25.158562367864697
Glynn,2020,24.54954954954955
Glynn,2021,23.946784922394677
Glynn,2022,26.679841897233203
Glynn,2023,26.037735849056602
Glynn,2024,24.9554367201426
Gordon,2018,25.6857855361596
Gordon,2019,23.869346733668344
Gordon,2020,23.56020942408377
Gordon,2021,18.133333333333333
Gordon,2022,24.937027707808564
Gordon,2023,22.135416666666664
Gordon,2024,24.67866323907455
Grady,2018,26.39593908629442
Grady,2019,22.702702702702705
Grady,2020,25.274725274725274
Grady,2021,22.22222222222222
Grady,2022,24.861878453038674
Grady,2023,27.42857142857143
Grady,2024,27.84090909090909
Greene,2018,21.49532710280374
Greene,2019,20.87912087912088
Greene,2020,31.25
Greene,2021,31.08108108108108
Greene,2022,33.33333333333333
Greene,2023,21.25
Greene,2024,25.263157894736842
Gwinnett,2018,21.080919677515677
Gwinnett,2019,21.192930780559646
Gwinnett,2020,21.35609598969238
Gwinnett,2021,20.247687257535063
Gwinnett,2022,19.768953068592058
Gwinnett,2023,21.445856019358743
Gwinnett,2024,20.952023988005998
Habersham,2018,25.75250836120401
Habersham,2019,27.77777777777778
Habersham,2020,23.04832713754647
Habersham,2021,24.68354430379747
Habersham,2022,28.676470588235293
Habersham,2023,21.782178217821784
Habersham,2024,27.728613569321535
Hall,2018,22.295081967213115
Hall,2019,24.934725848563968
Hall,2020,23.6734693877551
Hall,2021,24.409448818897637
Hall,2022,24.371859296482413
Hall,2023,22.899408284023668
Hall,2024,25.669642857142854
Hancock,2018,-5
Hancock,2019,23.076923076923077
Hancock,2020,-5
Hancock,2021,19.35483870967742
Hancock,2022,28.125
Hancock,2023,29.166666666666668
Hancock,2024,32.25806451612903
Haralson,2018,21.71717171717172
Haralson,2019,26.859504132231404
Haralson,2020,21.904761904761905
Haralson,2021,24.545454545454547
Haralson,2022,27.142857142857142
Haralson,2023,22.869955156950674
Haralson,2024,25
Harris,2018,23.214285714285715
Harris,2019,24.840764331210192
Harris,2020,26.96629213483146
Harris,2021,24.63054187192118
Harris,2022,24.083769633507853
Harris,2023,18.75
Harris,2024,18.848167539267017
Hart,2018,24
Hart,2019,31.70731707317073
Hart,2020,30.87248322147651
Hart,2021,24.571428571428573
Hart,2022,24.550898203592812
Hart,2023,29.585798816568047
Hart,2024,25.36231884057971
Heard,2018,19.54022988505747
Heard,2019,35.8974358974359
Heard,2020,27.160493827160494
Heard,2021,26.96629213483146
Heard,2022,40
Heard,2023,21.25
Heard,2024,22.36842105263158
Henry,2018,23.32339791356185
Henry,2019,21.954576737783896
Henry,2020,22.657342657342657
Henry,2021,20.92105263157895
Henry,2022,21.54903185509057
Henry,2023,23.741496598639454
Henry,2024,23.281907433380084
Houston,2018,23.781009409751924
Houston,2019,23.346938775510203
Houston,2020,23.67066895368782
Houston,2021,22.561492790500424
Houston,2022,24.151539068666143
Houston,2023,23.272438443208895
Houston,2024,24.525185796862097
Irwin,2018,26.08695652173913
Irwin,2019,27.941176470588236
Irwin,2020,26.923076923076923
Irwin,2021,29.230769230769234
Irwin,2022,27.083333333333332
Irwin,2023,35.18518518518518
Irwin,2024,34.61538461538461
Jackson,2018,22.813688212927758
Jackson,2019,23.962264150943398
Jackson,2020,23.31288343558282
Jackson,2021,23.19327731092437
Jackson,2022,23.693379790940767
Jackson,2023,25.161290322580644
Jackson,2024,30.128205128205128
Jasper,2018,22.22222222222222
Jasper,2019,22.58064516129032
Jasper,2020,18.666666666666668
Jasper,2021,32.631578947368425
Jasper,2022,21.84873949579832
Jasper,2023,29.72972972972973
Jasper,2024,24.731182795698924
Jeff Davis,2018,36.03603603603604
Jeff Davis,2019,19.548872180451127
Jeff Davis,2020,21.49532710280374
Jeff Davis,2021,19.35483870967742
Jeff Davis,2022,25.24271844660194
Jeff Davis,2023,27.659574468085108
Jeff Davis,2024,24.752475247524753
Jefferson,2018,27.966101694915253
Jefferson,2019,21.62162162162162
Jefferson,2020,24
Jefferson,2021,26.373626373626376
Jefferson,2022,28.037383177570092
Jefferson,2023,23
Jefferson,2024,37.03703703703704
Jenkins,2018,24.561403508771928
Jenkins,2019,27.27272727272727
Jenkins,2020,28.07017543859649
Jenkins,2021,33.87096774193548
Jenkins,2022,23.728813559322035
Jenkins,2023,32.142857142857146
Jenkins,2024,25
Johnson,2018,25
Johnson,2019,22.78481012658228
Johnson,2020,27.86885245901639
