county,year,group,value
Banks,2019,Selected Races Total,13.793103448275861
Banks,2020,Selected Races Total,9.289617486338798
Banks,2021,Selected Races Total,9.29203539823009
Banks,2022,Selected Races Total,11.894273127753303
Banks,2023,Selected Races Total,10.176991150442479
Banks,2024,Selected Races Total,11.600000000000001
Barrow,2018,All Races,13.779527559055119
Barrow,2019,All Races,9.468599033816426
Barrow,2020,All Races,11.132437619961612
Barrow,2021,All Races,10.81081081081081
Barrow,2022,All Races,11.654804270462634
Barrow,2023,All Races,12.336601307189543
Barrow,2024,All Races,13.507109004739338
Barrow,2018,White,12.55980861244019
Barrow,2019,White,8.81316098707403
Barrow,2020,White,11.191335740072201
Barrow,2021,White,8.855291576673865
Barrow,2022,White,10.74660633484163
Barrow,2023,White,10.42311661506708
Barrow,2024,White,12.048192771084338
Barrow,2018,Black or African-American,20
Barrow,2019,Black or African-American,10.784313725490197
Barrow,2020,Black or African-American,10.92436974789916
Barrow,2021,Black or African-American,22.727272727272727
Barrow,2022,Black or African-American,14.838709677419354
Barrow,2023,Black or African-American,20.238095238095237
Barrow,2024,Black or African-American,20.11173184357542
Barrow,2018,Selected Races Total,13.424947145877377
Barrow,2019,Selected Races Total,9.024134312696747
Barrow,2020,Selected Races Total,11.157894736842106
Barrow,2021,Selected Races Total,10.328185328185329
Barrow,2022,Selected Races Total,11.357074109720886
Barrow,2023,Selected Races Total,11.87335092348285
Barrow,2024,Selected Races Total,13.276595744680849
Bartow,2018,All Races,16.524701873935264
Bartow,2019,All Races,17.034700315457414
Bartow,2020,All Races,17
Bartow,2021,All Races,15.961395694135113
Bartow,2022,All Races,14.37216338880484
Bartow,2023,All Races,15.215801024140454
Bartow,2024,All Races,18.206338503034388
Bartow,2018,White,14.854368932038836
Bartow,2019,White,15.88345864661654
Bartow,2020,White,15.701668302257115
Bartow,2021,White,14.564831261101244
Bartow,2022,White,12.638376383763838
Bartow,2023,White,14.788732394366196
Bartow,2024,White,17.367168913560665
Bartow,2018,Black or African-American,29.245283018867923
Bartow,2019,Black or African-American,24.836601307189543
Bartow,2020,Black or African-American,22.685185185185187
Bartow,2021,Black or African-American,20
Bartow,2022,Black or African-American,22.702702702702705
Bartow,2023,Black or African-American,17.197452229299362
Bartow,2024,Black or African-American,21.568627450980394
Bartow,2018,Selected Races Total,16.19718309859155
Bartow,2019,Selected Races Total,17.009038619556286
Bartow,2020,Selected Races Total,16.923076923076923
Bartow,2021,Selected Races Total,15.241057542768274
Bartow,2022,Selected Races Total,14.105594956658788
Bartow,2023,Selected Races Total,15.081206496519723
Bartow,2024,Selected Races Total,17.82178217821782
Ben Hill,2018,All Races,15.422885572139302
Ben Hill,2019,All Races,18.4549356223176
Ben Hill,2020,All Races,21.164021164021165
Ben Hill,2021,All Races,17.91044776119403
Ben Hill,2022,All Races,24.154589371980677
Ben Hill,2023,All Races,13.930348258706468
Ben Hill,2024,All Races,18.421052631578945
Ben Hill,2018,White,8.60215053763441
Ben Hill,2019,White,13.084112149532709
Ben Hill,2020,White,18.75
Ben Hill,2021,White,14.705882352941178
Ben Hill,2022,White,16.831683168316832
Ben Hill,2023,White,-5
Ben Hill,2024,White,11.702127659574469
Ben Hill,2018,Black or African-American,21.35922330097087
Ben Hill,2019,Black or African-American,23.140495867768596
Ben Hill,2020,Black or African-American,25.287356321839084
Ben Hill,2021,Black or African-American,22.105263157894736
Ben Hill,2022,Black or African-American,31.63265306122449
Ben Hill,2023,Black or African-American,20.5607476635514
Ben Hill,2024,Black or African-American,25
Ben Hill,2018,Selected Races Total,15.306122448979592
Ben Hill,2019,Selected Races Total,18.421052631578945
Ben Hill,2020,Selected Races Total,21.85792349726776
Ben Hill,2021,Selected Races Total,18.274111675126903
Ben Hill,2022,Selected Races Total,24.120603015075375
Ben Hill,2023,Selected Races Total,13.541666666666666
Ben Hill,2024,Selected Races Total,17.81609195402299
Berrien,2018,All Races,15.486725663716813
Berrien,2019,All Races,15.021459227467812
Berrien,2020,All Races,15.577889447236181
Berrien,2021,All Races,15.121951219512194
Berrien,2022,All Races,12.844036697247708
Berrien,2023,All Races,18.13953488372093
Berrien,2024,All Races,23.394495412844037
Berrien,2018,White,14.136125654450263
Berrien,2019,White,14.146341463414632
Berrien,2020,White,15.294117647058824
Berrien,2021,White,13.372093023255813
Berrien,2022,White,11.666666666666666
Berrien,2023,White,17.934782608695652
Berrien,2024,White,24.550898203592812
Berrien,2018,Black or African-American,26.666666666666668
Berrien,2019,Black or African-American,22.727272727272727
Berrien,2020,Black or African-American,-5
Berrien,2021,Black or African-American,24.137931034482758
Berrien,2022,Black or African-American,-5
Berrien,2023,Black or African-American,-5
Berrien,2024,Black or African-American,16.666666666666664
Berrien,2018,Selected Races Total,15.837104072398189
Berrien,2019,Selected Races Total,14.977973568281937
Berrien,2020,Selected Races Total,15.544041450777202
Berrien,2021,Selected Races Total,14.925373134328357
Berrien,2022,Selected Races Total,11.904761904761903
Berrien,2023,Selected Races Total,17.647058823529413
Berrien,2024,Selected Races Total,23.15270935960591
Bibb,2018,All Races,17.60042283298097
Bibb,2019,All Races,16.032887975334017
Bibb,2020,All Races,18.453608247422682
Bibb,2021,All Races,18.798151001540834
Bibb,2022,All Races,22.351748606183477
Bibb,2023,All Races,23.12295973884657
Bibb,2024,All Races,23.161189358372457
Bibb,2018,White,13.96551724137931
Bibb,2019,White,8.273381294964029
Bibb,2020,White,11.302681992337165
Bibb,2021,White,10.70110701107011
Bibb,2022,White,13.715277777777779
Bibb,2023,White,12.525252525252526
Bibb,2024,White,18.856259659969087
Bibb,2018,Black or African-American,19.3653376729048
Bibb,2019,Black or African-American,18.99020346646571
Bibb,2020,Black or African-American,20.586025544703233
Bibb,2021,Black or African-American,22.01352366641623
Bibb,2022,Black or African-American,25.920245398773005
Bibb,2023,Black or African-American,26.62490211433046
Bibb,2024,Black or African-American,25.27944969905417
Bibb,2018,Selected Races Total,17.634051962410172
Bibb,2019,Selected Races Total,15.825809877854487
Bibb,2020,Selected Races Total,17.970858067997842
Bibb,2021,Selected Races Total,18.739989321943405
Bibb,2022,Selected Races Total,22.180851063829788
Bibb,2023,Selected Races Total,22.686230248306998
Bibb,2024,Selected Races Total,22.983425414364643
Bleckley,2018,All Races,16.93548387096774
Bleckley,2019,All Races,8.333333333333332
Bleckley,2020,All Races,20.634920634920633
Bleckley,2021,All Races,22.033898305084744
Bleckley,2022,All Races,18.487394957983195
Bleckley,2023,All Races,16.783216783216783
Bleckley,2024,All Races,19.696969696969695
Bleckley,2018,White,9.859154929577464
Bleckley,2019,White,5.05050505050505
Bleckley,2020,White,7.792207792207792
Bleckley,2021,White,16.27906976744186
Bleckley,2022,White,16.867469879518072
Bleckley,2023,White,12.037037037037036
Bleckley,2024,White,18.947368421052634
Bleckley,2018,Black or African-American,29.166666666666668
Bleckley,2019,Black or African-American,16.27906976744186
Bleckley,2020,Black or African-American,39.130434782608695
Bleckley,2021,Black or African-American,40
Bleckley,2022,Black or African-American,24.242424242424242
Bleckley,2023,Black or African-American,32.35294117647059
Bleckley,2024,Black or African-American,20
Bleckley,2018,Selected Races Total,17.647058823529413
Bleckley,2019,Selected Races Total,8.450704225352112
Bleckley,2020,Selected Races Total,19.51219512195122
Bleckley,2021,Selected Races Total,22.413793103448278
Bleckley,2022,Selected Races Total,18.96551724137931
Bleckley,2023,Selected Races Total,16.901408450704224
Bleckley,2024,Selected Races Total,19.230769230769234
Brantley,2018,All Races,31.40495867768595
Brantley,2019,All Races,35.32338308457712
Brantley,2020,All Races,41.54589371980676
Brantley,2021,All Races,35.92233009708738
Brantley,2022,All Races,20.379146919431278
Brantley,2023,All Races,15.736040609137056
Brantley,2024,All Races,11.267605633802818
Brantley,2018,White,30.735930735930733
Brantley,2019,White,33.86243386243386
Brantley,2020,White,41.62436548223351
Brantley,2021,White,36.787564766839374
Brantley,2022,White,18.75
Brantley,2023,White,15.300546448087433
Brantley,2024,White,10
Brantley,2018,Black or African-American,-5
Brantley,2019,Black or African-American,-5
Brantley,2020,Black or African-American,-5
Brantley,2021,Black or African-American,-5
Brantley,2022,Black or African-American,-5
Brantley,2023,Black or African-American,-5
Brantley,2024,Black or African-American,-5
Brantley,2018,Selected Races Total,31.380753138075313
Brantley,2019,Selected Races Total,34.55497382198953
Brantley,2020,Selected Races Total,41.584158415841586
Brantley,2021,Selected Races Total,36.13861386138614
Brantley,2022,Selected Races Total,19.900497512437813
Brantley,2023,Selected Races Total,15.706806282722512
Brantley,2024,Selected Races Total,10.294117647058822
Brooks,2018,All Races,22.085889570552148
Brooks,2019,All Races,26.519337016574585
Brooks,2020,All Races,23.863636363636363
Brooks,2021,All Races,26.31578947368421
Brooks,2022,All Races,25.477707006369428
Brooks,2023,All Races,24.705882352941178
Brooks,2024,All Races,33.83084577114428
Brooks,2018,White,20
Brooks,2019,White,24.731182795698924
Brooks,2020,White,21.052631578947366
Brooks,2021,White,30.630630630630627
Brooks,2022,White,23.91304347826087
Brooks,2023,White,20
Brooks,2024,White,33.61344537815126
Brooks,2018,Black or African-American,23.943661971830984
Brooks,2019,Black or African-American,27.710843373493976
Brooks,2020,Black or African-American,27.397260273972602
Brooks,2021,Black or African-American,19.736842105263158
Brooks,2022,Black or African-American,23.728813559322035
Brooks,2023,Black or African-American,28.767123287671232
Brooks,2024,Black or African-American,33.80281690140845
Brooks,2018,Selected Races Total,21.73913043478261
Brooks,2019,Selected Races Total,26.136363636363637
Brooks,2020,Selected Races Total,23.809523809523807
Brooks,2021,Selected Races Total,26.203208556149733
Brooks,2022,Selected Races Total,23.841059602649008
Brooks,2023,Selected Races Total,23.92638036809816
Brooks,2024,Selected Races Total,33.68421052631579
Bryan,2018,All Races,14.84375
Bryan,2019,All Races,16.360294117647058
Bryan,2020,All Races,18.855218855218855
Bryan,2021,All Races,15.619694397283531
Bryan,2022,All Races,12.88244766505636
Bryan,2023,All Races,13.986013986013987
Bryan,2024,All Races,21.518987341772153
Bryan,2018,White,13.333333333333334
Bryan,2019,White,14.965986394557824
Bryan,2020,White,16.89189189189189
Bryan,2021,White,9.932279909706546
Bryan,2022,White,10.505050505050505
Bryan,2023,White,14.545454545454545
Bryan,2024,White,17.056074766355138
Bryan,2018,Black or African-American,21.333333333333336
Bryan,2019,Black or African-American,26.08695652173913
Bryan,2020,Black or African-American,23.636363636363637
Bryan,2021,Black or African-American,38.23529411764706
Bryan,2022,Black or African-American,18.085106382978726
Bryan,2023,Black or African-American,15.384615384615385
Bryan,2024,Black or African-American,39.02439024390244
Bryan,2018,Selected Races Total,14.583333333333334
Bryan,2019,Selected Races Total,16.470588235294116
Bryan,2020,Selected Races Total,18.231046931407942
Bryan,2021,Selected Races Total,15.229357798165138
Bryan,2022,Selected Races Total,11.714770797962649
Bryan,2023,Selected Races Total,14.689265536723164
Bryan,2024,Selected Races Total,20.588235294117645
Bulloch,2018,All Races,14.891179839633448
Bulloch,2019,All Races,13.302752293577983
Bulloch,2020,All Races,18.203309692671397
Bulloch,2021,All Races,18.386714116251483
Bulloch,2022,All Races,14.169570267131244
Bulloch,2023,All Races,13.19052987598647
Bulloch,2024,All Races,18.087557603686637
Bulloch,2018,White,12.5968992248062
Bulloch,2019,White,11.4
Bulloch,2020,White,14.254859611231103
Bulloch,2021,White,17.315175097276263
Bulloch,2022,White,9.701492537313433
Bulloch,2023,White,11.306042884990253
Bulloch,2024,White,15
Bulloch,2018,Black or African-American,18.461538461538463
Bulloch,2019,Black or African-American,15.606936416184972
Bulloch,2020,Black or African-American,23.03030303030303
Bulloch,2021,Black or African-American,21.232876712328768
Bulloch,2022,Black or African-American,20.212765957446805
Bulloch,2023,Black or African-American,17.080745341614907
Bulloch,2024,Black or African-American,22.727272727272727
Bulloch,2018,Selected Races Total,14.863258026159334
Bulloch,2019,Selected Races Total,13.120567375886525
Bulloch,2020,Selected Races Total,17.90668348045397
Bulloch,2021,Selected Races Total,18.734491315136477
Bulloch,2022,Selected Races Total,13.32518337408313
Bulloch,2023,Selected Races Total,13.532934131736527
Bulloch,2024,Selected Races Total,17.675544794188863
Burke,2018,All Races,15.120274914089347
Burke,2019,All Races,17.314487632508836
Burke,2020,All Races,11.678832116788321
Burke,2021,All Races,16.911764705882355
Burke,2022,All Races,15.306122448979592
Burke,2023,All Races,13.157894736842104
Burke,2024,All Races,26.881720430107524
Burke,2018,White,13.91304347826087
Burke,2019,White,9.401709401709402
Burke,2020,White,10.76923076923077
Burke,2021,White,15.32258064516129
Burke,2022,White,13.60544217687075
Burke,2023,White,10.476190476190476
Burke,2024,White,20.52980132450331
Burke,2018,Black or African-American,16.766467065868262
Burke,2019,Black or African-American,21.875
Burke,2020,Black or African-American,12.5
Burke,2021,Black or African-American,18.30985915492958
Burke,2022,Black or African-American,16.19718309859155
Burke,2023,Black or African-American,15.333333333333332
Burke,2024,Black or African-American,35.24590163934426
Burke,2018,Selected Races Total,15.602836879432624
Burke,2019,Selected Races Total,16.60649819494585
Burke,2020,Selected Races Total,11.654135338345863
Burke,2021,Selected Races Total,16.917293233082706
Burke,2022,Selected Races Total,14.878892733564014
Burke,2023,Selected Races Total,13.333333333333334
Burke,2024,Selected Races Total,27.106227106227106
Butts,2018,All Races,22.66187050359712
Butts,2019,All Races,17.24137931034483
Butts,2020,All Races,16.153846153846153
Butts,2021,All Races,12.878787878787879
Butts,2022,All Races,14.695340501792115
Butts,2023,All Races,16.260162601626014
Butts,2024,All Races,21.942446043165468
Butts,2018,White,18.784530386740332
Butts,2019,White,16.184971098265898
Butts,2020,White,14.516129032258066
Butts,2021,White,9.595959595959595
Butts,2022,White,7.291666666666667
Butts,2023,White,10.975609756097562
Butts,2024,White,17.061611374407583
Butts,2018,Black or African-American,30.23255813953488
Butts,2019,Black or African-American,21.25
Butts,2020,Black or African-American,22.058823529411764
Butts,2021,Black or African-American,22.950819672131146
Butts,2022,Black or African-American,32.467532467532465
Butts,2023,Black or African-American,28.000000000000004
Butts,2024,Black or African-American,38.70967741935484
Butts,2018,Selected Races Total,22.47191011235955
Butts,2019,Selected Races Total,17.786561264822133
Butts,2020,Selected Races Total,16.535433070866144
Butts,2021,Selected Races Total,12.741312741312742
Butts,2022,Selected Races Total,14.49814126394052
Butts,2023,Selected Races Total,16.317991631799163
Butts,2024,Selected Races Total,21.978021978021978
Calhoun,2018,All Races,22.916666666666664
Calhoun,2019,All Races,32
Calhoun,2020,All Races,21.568627450980394
Calhoun,2021,All Races,22.58064516129032
Calhoun,2022,All Races,21.428571428571427
Calhoun,2023,All Races,20.833333333333336
Calhoun,2024,All Races,39.473684210526315
Calhoun,2018,White,-5
Calhoun,2019,White,-5
Calhoun,2020,White,-5
Calhoun,2021,White,-5
Calhoun,2022,White,-5
Calhoun,2023,White,0
Calhoun,2024,White,-5
Calhoun,2018,Black or African-American,25.806451612903224
Calhoun,2019,Black or African-American,34.146341463414636
Calhoun,2020,Black or African-American,32.25806451612903
Calhoun,2021,Black or African-American,21.73913043478261
Calhoun,2022,Black or African-American,28.000000000000004
Calhoun,2023,Black or African-American,29.411764705882355
Calhoun,2024,Black or African-American,50
Calhoun,2018,Selected Races Total,22.916666666666664
Calhoun,2019,Selected Races Total,30.612244897959183
Calhoun,2020,Selected Races Total,22
Calhoun,2021,Selected Races Total,22.58064516129032
Calhoun,2022,Selected Races Total,21.428571428571427
Calhoun,2023,Selected Races Total,20.833333333333336
Calhoun,2024,Selected Races Total,39.473684210526315
Camden,2018,All Races,26.264044943820224
Camden,2019,All Races,23.783031988873436
Camden,2020,All Races,22.127659574468083
Camden,2021,All Races,20.434782608695652
Camden,2022,All Races,25.30612244897959
Camden,2023,All Races,19.11111111111111
Camden,2024,All Races,29.908256880733948
Camden,2018,White,24.242424242424242
Camden,2019,White,22.388059701492537
Camden,2020,White,18.89763779527559
Camden,2021,White,20.242914979757085
Camden,2022,White,24.63235294117647
Camden,2023,White,15.631262525050099
Camden,2024,White,24.615384615384617
Camden,2018,Black or African-American,33.093525179856115
Camden,2019,Black or African-American,25
Camden,2020,Black or African-American,32.19178082191781
Camden,2021,Black or African-American,20.634920634920633
Camden,2022,Black or African-American,25.954198473282442
Camden,2023,Black or African-American,27.77777777777778
Camden,2024,Black or African-American,41.66666666666667
Camden,2018,Selected Races Total,26.08695652173913
Camden,2019,Selected Races Total,22.89156626506024
Camden,2020,Selected Races Total,21.865443425076453
Camden,2021,Selected Races Total,20.32258064516129
Camden,2022,Selected Races Total,24.88888888888889
Camden,2023,Selected Races Total,17.792421746293247
Camden,2024,Selected Races Total,28.313253012048197
Candler,2018,All Races,19.834710743801654
Candler,2019,All Races,16.030534351145036
Candler,2020,All Races,16.176470588235293
Candler,2021,All Races,26
Candler,2022,All Races,19.424460431654676
Candler,2023,All Races,13.114754098360656
Candler,2024,All Races,16.535433070866144
Candler,2018,White,20.689655172413794
Candler,2019,White,13.186813186813188
Candler,2020,White,13.541666666666666
Candler,2021,White,21.21212121212121
Candler,2022,White,18.446601941747574
Candler,2023,White,10.638297872340425
Candler,2024,White,14.285714285714285
Candler,2018,Black or African-American,18.75
Candler,2019,Black or African-American,25
Candler,2020,Black or African-American,22.22222222222222
Candler,2021,Black or African-American,35.55555555555556
Candler,2022,Black or African-American,18.75
Candler,2023,Black or African-American,20
Candler,2024,Black or African-American,22.857142857142858
Candler,2018,Selected Races Total,20.168067226890756
Candler,2019,Selected Races Total,16.535433070866144
Candler,2020,Selected Races Total,15.909090909090908
Candler,2021,Selected Races Total,25.694444444444443
Candler,2022,Selected Races Total,18.51851851851852
Candler,2023,Selected Races Total,12.605042016806722
Candler,2024,Selected Races Total,16.666666666666664
Carroll,2018,All Races,27.140883977900554
Carroll,2019,All Races,34.60275771503611
Carroll,2020,All Races,24.440052700922266
Carroll,2021,All Races,21.151271753681392
Carroll,2022,All Races,26.34017207147584
Carroll,2023,All Races,25.477287689269257
Carroll,2024,All Races,27.819041188386223
Carroll,2018,White,24.42680776014109
Carroll,2019,White,30.16759776536313
Carroll,2020,White,22.340425531914892
Carroll,2021,White,20.506108202443283
Carroll,2022,White,22.084130019120458
Carroll,2023,White,19.921875
Carroll,2024,White,24.751580849141824
Carroll,2018,Black or African-American,37.2093023255814
Carroll,2019,Black or African-American,43.49315068493151
Carroll,2020,Black or African-American,32.154340836012864
Carroll,2021,Black or African-American,23.076923076923077
Carroll,2022,Black or African-American,30.976430976430976
Carroll,2023,Black or African-American,38.84892086330935
Carroll,2024,Black or African-American,40.13840830449827
Carroll,2018,Selected Races Total,26.795977011494255
Carroll,2019,Selected Races Total,33.01610541727672
Carroll,2020,Selected Races Total,24.461431549687283
Carroll,2021,Selected Races Total,21.000704721634953
Carroll,2022,Selected Races Total,24.050632911392405
Carroll,2023,Selected Races Total,25.39902845246357
Carroll,2024,Selected Races Total,27.936962750716333
Catoosa,2018,All Races,12.340425531914894
Catoosa,2019,All Races,19.017094017094017
Catoosa,2020,All Races,16.06864274570983
Catoosa,2021,All Races,13.17365269461078
Catoosa,2022,All Races,14.07563025210084
Catoosa,2023,All Races,14.502164502164502
Catoosa,2024,All Races,56.19047619047619
Catoosa,2018,White,12.18961625282167
Catoosa,2019,White,18.561484918793504
Catoosa,2020,White,14.431239388794568
Catoosa,2021,White,13.461538461538462
Catoosa,2022,White,13.225058004640372
Catoosa,2023,White,14.519906323185012
Catoosa,2024,White,56.99999999999999
Catoosa,2018,Black or African-American,0
Catoosa,2019,Black or African-American,-5
Catoosa,2020,Black or African-American,25
Catoosa,2021,Black or African-American,-5
Catoosa,2022,Black or African-American,-5
Catoosa,2023,Black or African-American,-5
Catoosa,2024,Black or African-American,-5
Catoosa,2018,Selected Races Total,11.973392461197339
Catoosa,2019,Selected Races Total,18.485523385300667
Catoosa,2020,Selected Races Total,14.845024469820556
Catoosa,2021,Selected Races Total,13.37448559670782
Catoosa,2022,Selected Races Total,13.513513513513514
Catoosa,2023,Selected Races Total,14.285714285714285
Catoosa,2024,Selected Races Total,56.86274509803921
Charlton,2018,All Races,27.722772277227726
Charlton,2019,All Races,29.906542056074763
Charlton,2020,All Races,20
Charlton,2021,All Races,24.778761061946902
Charlton,2022,All Races,27.27272727272727
