county,year,value
Gwinnett,2024,9.488988300068824
Habersham,2018,7.936507936507936
Habersham,2019,8.061002178649238
Habersham,2020,7.889546351084813
Habersham,2021,10.18867924528302
Habersham,2022,10
Habersham,2023,5.984555984555985
Habersham,2024,5.545617173524151
Hall,2018,6.371963361210672
Hall,2019,7.256499805975941
Hall,2020,6.02167804094741
Hall,2021,8.015267175572518
Hall,2022,7.254261878853827
Hall,2023,6.843971631205674
Hall,2024,7.617817947062622
Hancock,2018,17.77777777777778
Hancock,2019,21.875
Hancock,2020,17.857142857142858
Hancock,2021,20
Hancock,2022,13.20754716981132
Hancock,2023,26.08695652173913
Hancock,2024,18.96551724137931
Haralson,2018,10.149253731343283
Haralson,2019,10.051546391752577
Haralson,2020,9.366391184573002
Haralson,2021,10.69364161849711
Haralson,2022,8.645533141210375
Haralson,2023,8.493150684931507
Haralson,2024,8.75912408759124
Harris,2018,8.09968847352025
Harris,2019,7.017543859649122
Harris,2020,7.9470198675496695
Harris,2021,9.968847352024921
Harris,2022,7.118644067796611
Harris,2023,9.215017064846416
Harris,2024,11.009174311926607
Hart,2018,9.701492537313433
Hart,2019,7.326007326007327
Hart,2020,9.090909090909092
Hart,2021,8.098591549295776
Hart,2022,9.608540925266903
Hart,2023,12.244897959183673
Hart,2024,8.30188679245283
Heard,2018,7.857142857142857
Heard,2019,8.661417322834646
Heard,2020,11.194029850746269
Heard,2021,6.2015503875969
Heard,2022,11.864406779661017
Heard,2023,8.59375
Heard,2024,5.384615384615385
Henry,2018,11.736526946107785
Henry,2019,11.049941014549743
Henry,2020,12.193126022913257
Henry,2021,12.615030674846626
Henry,2022,11.942446043165468
Henry,2023,12.54796623177283
Henry,2024,13.03524062144752
Houston,2018,8.760577401692386
Houston,2019,8.71694417238002
Houston,2020,10.433467741935484
Houston,2021,9.354346720894764
Houston,2022,11.413562559694364
Houston,2023,10.257656781720954
Houston,2024,9.582309582309582
Irwin,2018,10.909090909090908
Irwin,2019,16.216216216216218
Irwin,2020,16.363636363636363
Irwin,2021,9.090909090909092
Irwin,2022,8
Irwin,2023,7.368421052631578
Irwin,2024,16.666666666666664
Jackson,2018,8.654970760233919
Jackson,2019,7.374301675977654
Jackson,2020,5.511811023622047
Jackson,2021,7.847082494969819
Jackson,2022,7.7073170731707314
Jackson,2023,7.974335472043996
Jackson,2024,7.844827586206897
Jasper,2018,8.552631578947368
Jasper,2019,10.81081081081081
Jasper,2020,14.482758620689657
Jasper,2021,7.9470198675496695
Jasper,2022,9.803921568627452
Jasper,2023,8.465608465608465
Jasper,2024,12.5
Jeff Davis,2018,8.47457627118644
Jeff Davis,2019,8.133971291866029
Jeff Davis,2020,15.873015873015872
Jeff Davis,2021,8.176100628930817
Jeff Davis,2022,5.389221556886228
Jeff Davis,2023,9.659090909090908
Jeff Davis,2024,12.871287128712872
