county,year,group,value
Banks,2021,Selected Races Total,9.012875536480687
Banks,2022,Selected Races Total,8.26086956521739
Banks,2023,Selected Races Total,9.913793103448276
Banks,2024,Selected Races Total,7.003891050583658
Barrow,2018,All Races,6.889952153110047
Barrow,2019,All Races,9.330819981149858
Barrow,2020,All Races,7.6996197718631185
Barrow,2021,All Races,8.288770053475936
Barrow,2022,All Races,9.32277924362357
Barrow,2023,All Races,9.294871794871796
Barrow,2024,All Races,7.770007770007769
Barrow,2018,White,6.074766355140187
Barrow,2019,White,9.080459770114944
Barrow,2020,White,6.801909307875895
Barrow,2021,White,8.029978586723768
Barrow,2022,White,8.724832214765101
Barrow,2023,White,8.400809716599191
Barrow,2024,White,7.7227722772277225
Barrow,2018,Black or African-American,12.173913043478262
Barrow,2019,Black or African-American,9.433962264150944
Barrow,2020,Black or African-American,13.114754098360656
Barrow,2021,Black or African-American,11.403508771929824
Barrow,2022,Black or African-American,13.924050632911392
Barrow,2023,Black or African-American,14.035087719298245
Barrow,2024,Black or African-American,9.18918918918919
Barrow,2018,Selected Races Total,6.797116374871266
Barrow,2019,Selected Races Total,9.118852459016393
Barrow,2020,Selected Races Total,7.604166666666666
Barrow,2021,Selected Races Total,8.396946564885496
Barrow,2022,Selected Races Total,9.505703422053232
Barrow,2023,Selected Races Total,9.2320966350302
Barrow,2024,Selected Races Total,7.949790794979079
Bartow,2018,All Races,8.193979933110368
Bartow,2019,All Races,7.662538699690402
Bartow,2020,All Races,6.559877955758962
Bartow,2021,All Races,7.9587324981577
Bartow,2022,All Races,7.335329341317365
Bartow,2023,All Races,7.530774800868937
Bartow,2024,All Races,8.541392904073588
Bartow,2018,White,8.484270734032412
Bartow,2019,White,6.439742410303588
Bartow,2020,White,5.9454191033138395
Bartow,2021,White,7.136563876651983
Bartow,2022,White,6.764168190127971
Bartow,2023,White,6.440382941688425
Bartow,2024,White,7.579273008507348
Bartow,2018,Black or African-American,6.5420560747663545
Bartow,2019,Black or African-American,16.233766233766232
Bartow,2020,Black or African-American,8.636363636363637
Bartow,2021,Black or African-American,13.664596273291925
Bartow,2022,Black or African-American,10.582010582010582
Bartow,2023,Black or African-American,13.291139240506327
Bartow,2024,Black or African-American,14.556962025316455
Bartow,2018,Selected Races Total,8.304498269896193
Bartow,2019,Selected Races Total,7.655116841257051
Bartow,2020,Selected Races Total,6.420545746388442
Bartow,2021,Selected Races Total,7.947530864197532
Bartow,2022,Selected Races Total,7.326578332034295
Bartow,2023,Selected Races Total,7.268553940321347
Bartow,2024,Selected Races Total,8.33907649896623
Ben Hill,2018,All Races,16.25615763546798
Ben Hill,2019,All Races,15.384615384615385
Ben Hill,2020,All Races,11.64021164021164
Ben Hill,2021,All Races,11.881188118811881
Ben Hill,2022,All Races,11.594202898550725
Ben Hill,2023,All Races,16.748768472906402
Ben Hill,2024,All Races,11.855670103092782
Ben Hill,2018,White,13.829787234042554
Ben Hill,2019,White,10.185185185185185
Ben Hill,2020,White,7.291666666666667
Ben Hill,2021,White,10.679611650485436
Ben Hill,2022,White,8.91089108910891
Ben Hill,2023,White,14.942528735632186
Ben Hill,2024,White,10.526315789473683
Ben Hill,2018,Black or African-American,19.230769230769234
Ben Hill,2019,Black or African-American,19.834710743801654
Ben Hill,2020,Black or African-American,17.24137931034483
Ben Hill,2021,Black or African-American,13.684210526315791
Ben Hill,2022,Black or African-American,15.306122448979592
Ben Hill,2023,Black or African-American,19.626168224299064
Ben Hill,2024,Black or African-American,14.457831325301203
Ben Hill,2018,Selected Races Total,16.666666666666664
Ben Hill,2019,Selected Races Total,15.283842794759824
Ben Hill,2020,Selected Races Total,12.021857923497267
Ben Hill,2021,Selected Races Total,12.121212121212121
Ben Hill,2022,Selected Races Total,12.060301507537687
Ben Hill,2023,Selected Races Total,17.525773195876287
Ben Hill,2024,Selected Races Total,12.359550561797752
Berrien,2018,All Races,13.852813852813853
Berrien,2019,All Races,11.11111111111111
Berrien,2020,All Races,14.000000000000002
