county,year,group,value
Burke,2021,White,7.142857142857142
Burke,2022,White,8.724832214765101
Burke,2023,White,11.214953271028037
Burke,2024,White,8.38709677419355
Burke,2018,Black or African-American,14.367816091954023
Burke,2019,Black or African-American,17.75147928994083
Burke,2020,Black or African-American,11.971830985915492
Burke,2021,Black or African-American,14.788732394366196
Burke,2022,Black or African-American,13.986013986013987
Burke,2023,Black or African-American,10.596026490066226
Burke,2024,Black or African-American,16
Burke,2018,Selected Races Total,12.244897959183673
Burke,2019,Selected Races Total,14.237288135593221
Burke,2020,Selected Races Total,9.48905109489051
Burke,2021,Selected Races Total,11.194029850746269
Burke,2022,Selected Races Total,11.301369863013697
Burke,2023,Selected Races Total,10.852713178294573
Burke,2024,Selected Races Total,11.785714285714285
Butts,2018,All Races,16.129032258064516
Butts,2019,All Races,12.5
Butts,2020,All Races,14.885496183206106
Butts,2021,All Races,13.533834586466165
Butts,2022,All Races,12.36749116607774
Butts,2023,All Races,14.799999999999999
Butts,2024,All Races,11.619718309859154
Butts,2018,White,13.186813186813188
Butts,2019,White,10.857142857142858
Butts,2020,White,16.0427807486631
Butts,2021,White,12.562814070351758
Butts,2022,White,11.794871794871794
Butts,2023,White,11.377245508982035
Butts,2024,White,9.90566037735849
Butts,2018,Black or African-American,19.767441860465116
Butts,2019,Black or African-American,16.049382716049383
Butts,2020,Black or African-American,13.043478260869565
Butts,2021,Black or African-American,17.741935483870968
Butts,2022,Black or African-American,14.102564102564102
Butts,2023,Black or African-American,23.684210526315788
Butts,2024,Black or African-American,17.91044776119403
Butts,2018,Selected Races Total,15.298507462686567
Butts,2019,Selected Races Total,12.5
Butts,2020,Selected Races Total,15.234375
Butts,2021,Selected Races Total,13.793103448275861
Butts,2022,Selected Races Total,12.454212454212454
Butts,2023,Selected Races Total,15.22633744855967
Butts,2024,Selected Races Total,11.827956989247312
Calhoun,2018,All Races,14.583333333333334
Calhoun,2019,All Races,16
Calhoun,2020,All Races,13.461538461538462
Calhoun,2021,All Races,22.58064516129032
Calhoun,2022,All Races,19.047619047619047
Calhoun,2023,All Races,27.083333333333332
Calhoun,2024,All Races,12.195121951219512
Calhoun,2018,White,-5
Calhoun,2019,White,-5
Calhoun,2020,White,-5
Calhoun,2021,White,-5
Calhoun,2022,White,-5
Calhoun,2023,White,-5
Calhoun,2024,White,-5
Calhoun,2018,Black or African-American,-5
Calhoun,2019,Black or African-American,14.634146341463413
Calhoun,2020,Black or African-American,16.129032258064516
Calhoun,2021,Black or African-American,26.08695652173913
Calhoun,2022,Black or African-American,24
Calhoun,2023,Black or African-American,32.35294117647059
Calhoun,2024,Black or African-American,-5
Calhoun,2018,Selected Races Total,14.583333333333334
Calhoun,2019,Selected Races Total,14.285714285714285
Calhoun,2020,Selected Races Total,13.725490196078432
Calhoun,2021,Selected Races Total,22.58064516129032
Calhoun,2022,Selected Races Total,19.047619047619047
Calhoun,2023,Selected Races Total,27.083333333333332
Calhoun,2024,Selected Races Total,12.195121951219512
Camden,2018,All Races,9.31174089068826
Camden,2019,All Races,11.444141689373296
Camden,2020,All Races,12.413793103448276
Camden,2021,All Races,11.456859971711458
Camden,2022,All Races,10.68090787716956
Camden,2023,All Races,12.682215743440233
Camden,2024,All Races,12.362637362637363
Camden,2018,White,9.724770642201836
Camden,2019,White,9.124087591240876
Camden,2020,White,10.687022900763358
Camden,2021,White,11.220472440944881
Camden,2022,White,10.649819494584838
Camden,2023,White,12.450592885375494
Camden,2024,White,11.654135338345863
Camden,2018,Black or African-American,10.738255033557047
Camden,2019,Black or African-American,20.76923076923077
Camden,2020,Black or African-American,18.91891891891892
Camden,2021,Black or African-American,15.503875968992247
Camden,2022,Black or African-American,11.194029850746269
Camden,2023,Black or African-American,15.178571428571427
Camden,2024,Black or African-American,16.666666666666664
Camden,2018,Selected Races Total,9.94236311239193
Camden,2019,Selected Races Total,11.35693215339233
Camden,2020,Selected Races Total,12.5
Camden,2021,Selected Races Total,12.087912087912088
Camden,2022,Selected Races Total,10.755813953488373
Camden,2023,Selected Races Total,12.944983818770226
Camden,2024,Selected Races Total,12.650602409638553
Candler,2018,All Races,13.492063492063492
Candler,2019,All Races,13.571428571428571
Candler,2020,All Races,16.666666666666664
Candler,2021,All Races,15.032679738562091
Candler,2022,All Races,12.676056338028168
Candler,2023,All Races,18.4
Candler,2024,All Races,12.4031007751938
Candler,2018,White,11.11111111111111
Candler,2019,White,11.578947368421053
Candler,2020,White,13.541666666666666
Candler,2021,White,15.841584158415841
Candler,2022,White,7.6923076923076925
Candler,2023,White,16.842105263157894
Candler,2024,White,13.043478260869565
Candler,2018,Black or African-American,20.588235294117645
Candler,2019,Black or African-American,19.51219512195122
Candler,2020,Black or African-American,26.31578947368421
Candler,2021,Black or African-American,13.333333333333334
Candler,2022,Black or African-American,29.411764705882355
Candler,2023,Black or African-American,25.925925925925924
Candler,2024,Black or African-American,-5
Candler,2018,Selected Races Total,13.709677419354838
Candler,2019,Selected Races Total,13.970588235294118
Candler,2020,Selected Races Total,17.16417910447761
Candler,2021,Selected Races Total,15.068493150684931
Candler,2022,Selected Races Total,13.043478260869565
Candler,2023,Selected Races Total,18.852459016393443
Candler,2024,Selected Races Total,12.5
Carroll,2018,All Races,10.252904989747096
Carroll,2019,All Races,8.667529107373868
Carroll,2020,All Races,11.760883690708251
Carroll,2021,All Races,10.0599600266489
Carroll,2022,All Races,10.340314136125654
Carroll,2023,All Races,10.446780551905388
Carroll,2024,All Races,9.786950732356857
Carroll,2018,White,9.44055944055944
Carroll,2019,White,8.53211009174312
Carroll,2020,White,11.431064572425829
Carroll,2021,White,8.94874022589053
Carroll,2022,White,9.95260663507109
Carroll,2023,White,9.75609756097561
Carroll,2024,White,8.823529411764707
Carroll,2018,Black or African-American,13.740458015267176
Carroll,2019,Black or African-American,9.830508474576272
Carroll,2020,Black or African-American,13.694267515923567
Carroll,2021,Black or African-American,13.503649635036496
Carroll,2022,Black or African-American,10.299003322259136
Carroll,2023,Black or African-American,11.455847255369928
Carroll,2024,Black or African-American,12.286689419795222
Carroll,2018,Selected Races Total,10.241820768136558
Carroll,2019,Selected Races Total,8.808664259927799
Carroll,2020,Selected Races Total,11.917808219178081
Carroll,2021,Selected Races Total,9.824561403508772
Carroll,2022,Selected Races Total,10.029498525073747
Carroll,2023,Selected Races Total,10.249307479224377
Carroll,2024,Selected Races Total,9.540636042402827
Catoosa,2018,All Races,11.933534743202417
Catoosa,2019,All Races,10.048622366288493
Catoosa,2020,All Races,11.554921540656206
Catoosa,2021,All Races,9.985935302390999
Catoosa,2022,All Races,10.751104565537556
Catoosa,2023,All Races,9.647779479326186
Catoosa,2024,All Races,9.911242603550296
Catoosa,2018,White,12.218649517684888
Catoosa,2019,White,9.632224168126093
Catoosa,2020,White,11.04199066874028
Catoosa,2021,White,9.774436090225564
Catoosa,2022,White,10.355987055016183
Catoosa,2023,White,9.060955518945635
Catoosa,2024,White,10.344827586206897
Catoosa,2018,Black or African-American,0
Catoosa,2019,Black or African-American,-5
Catoosa,2020,Black or African-American,25.925925925925924
Catoosa,2021,Black or African-American,24
Catoosa,2022,Black or African-American,22.727272727272727
Catoosa,2023,Black or African-American,36.84210526315789
Catoosa,2024,Black or African-American,-5
Catoosa,2018,Selected Races Total,12.006319115323855
Catoosa,2019,Selected Races Total,9.612141652613827
Catoosa,2020,Selected Races Total,11.641791044776118
Catoosa,2021,Selected Races Total,10.289855072463768
Catoosa,2022,Selected Races Total,10.78125
Catoosa,2023,Selected Races Total,9.904153354632587
Catoosa,2024,Selected Races Total,10.182370820668693
Charlton,2018,All Races,11.320754716981133
Charlton,2019,All Races,12.962962962962962
Charlton,2020,All Races,15.454545454545453
Charlton,2021,All Races,10.344827586206897
Charlton,2022,All Races,8.108108108108109
Charlton,2023,All Races,9.00900900900901
Charlton,2024,All Races,12.903225806451612
Charlton,2018,White,10.526315789473683
Charlton,2019,White,11.11111111111111
Charlton,2020,White,16.455696202531644
Charlton,2021,White,10.465116279069768
Charlton,2022,White,-5
Charlton,2023,White,9.63855421686747
Charlton,2024,White,8.571428571428571
Charlton,2018,Black or African-American,-5
Charlton,2019,Black or African-American,19.230769230769234
Charlton,2020,Black or African-American,-5
Charlton,2021,Black or African-American,-5
Charlton,2022,Black or African-American,-5
Charlton,2023,Black or African-American,-5
Charlton,2024,Black or African-American,27.77777777777778
Charlton,2018,Selected Races Total,11.428571428571429
Charlton,2019,Selected Races Total,13.084112149532709
Charlton,2020,Selected Races Total,15.59633027522936
Charlton,2021,Selected Races Total,11.009174311926607
Charlton,2022,Selected Races Total,7.6190476190476195
Charlton,2023,Selected Races Total,9.345794392523365
Charlton,2024,Selected Races Total,12.5
Chatham,2018,All Races,12.592592592592592
Chatham,2019,All Races,12.933406714364338
Chatham,2020,All Races,12.319259687680741
Chatham,2021,All Races,14.05990016638935
Chatham,2022,All Races,13.580246913580247
Chatham,2023,All Races,12.672876093705899
Chatham,2024,All Races,14.289632473944048
Chatham,2018,White,9.542857142857143
Chatham,2019,White,10.475030450669914
